Census Tract,California County,ZIP,CES 3.0 Score,CES 3.0 Percentile
6037408136,Los Angeles,91792,24.78,49.48
6073018610,San Diego,92057,24.78,49.46
6073018519,San Diego,92056,24.77,49.45
6065044702,Riverside ,92234,24.77,49.44
6111001204,Ventura ,93060,24.75,49.43
6037910504,Los Angeles,93550,24.74,49.41
6037401101,Los Angeles,91740,24.74,49.40
6059099224,Orange ,92708,24.74,49.39
6059001501,Orange ,92821,24.73,49.38
6081604400,San Mateo,94030,24.72,49.36
6037119310,Los Angeles,91402,24.72,49.35
6059075303,Orange ,92706,24.71,49.34
6111007100,Ventura ,91362,24.70,49.33
6045011500,Mendocino ,95482,24.68,49.31
6077003114,San Joaquin,95219,24.66,49.30
6073020213,San Diego,92025,24.64,49.29
6075016100,San Francisco,94115,24.64,49.27
6037141201,Los Angeles,91423,24.62,49.26
6059052408,Orange ,92630,24.62,49.25
6029000902,Kern ,93306,24.62,49.24
6081607701,San Mateo,94401,24.62,49.22
6037403316,Los Angeles,91765,24.61,49.21
6029002818,Kern ,93309,24.61,49.20
6001441602,Alameda ,94536,24.61,49.19
6065041911,Riverside ,92883,24.60,49.17
6071002028,San Bernardino,91730,24.60,49.16
6037189903,Los Angeles,90046,24.60,49.15
6071000818,San Bernardino,91786,24.60,49.14
6037463101,Los Angeles,91107,24.59,49.12
6059075902,Orange ,92866,24.59,49.11
6089010500,Shasta ,96001,24.58,49.10
6037297500,Los Angeles,90731,24.58,49.09
6037462800,Los Angeles,91107,24.58,49.07
6109005100,Tuolumne ,95327,24.57,49.06
6037214503,Los Angeles,90036,24.55,49.05
6019005801,Fresno ,93727,24.55,49.04
6001435602,Alameda ,94541,24.55,49.02
6037113102,Los Angeles,91311,24.54,49.01
6059099204,Orange ,92683,24.53,49.00
6037405600,Los Angeles,91791,24.53,48.98
6053011202,Monterey ,93927,24.53,48.97
6073014001,San Diego,91945,24.52,48.96
6001406602,Alameda ,94602,24.52,48.95
6073013303,San Diego,91911,24.52,48.93
6059099226,Orange ,92708,24.52,48.92
6001408300,Alameda ,94605,24.52,48.91
6073009400,San Diego,92145,24.51,48.90
6073002601,San Diego,92105,24.49,48.88
6037141202,Los Angeles,91423,24.47,48.87
6037189500,Los Angeles,90068,24.46,48.86
6037137402,Los Angeles,91364,24.45,48.85
6075025701,San Francisco,94134,24.45,48.83
6107001400,Tulare ,93221,24.45,48.82
6067009611,Sacramento ,95758,24.44,48.81
6037181400,Los Angeles,90041,24.44,48.80
6067008705,Sacramento ,95742,24.43,48.78
6077005502,San Joaquin,95377,24.43,48.77
6073020308,San Diego,92026,24.43,48.76
6073020403,San Diego,92025,24.43,48.75
6059063902,Orange ,92626,24.42,48.73
6067007016,Sacramento ,95834,24.42,48.72
6023001300,Humboldt ,95521,24.41,48.71
6109004100,Tuolumne ,95370,24.40,48.69
6037600703,Los Angeles,90305,24.40,48.68
6103000400,Tehama ,96080,24.40,48.67
6073002801,San Diego,92115,24.39,48.66
6099003907,Stanislaus ,95382,24.39,48.64
6073001600,San Diego,92104,24.39,48.63
6065041805,Riverside ,92882,24.39,48.62
6037920313,Los Angeles,91321,24.39,48.61
6067004001,Sacramento ,95831,24.38,48.59
6007003200,Butte ,95966,24.38,48.58
6037621204,Los Angeles,90277,24.37,48.57
6029003306,Kern ,93225,24.36,48.56
6111004710,Ventura ,93033,24.36,48.54
6037139001,Los Angeles,91316,24.35,48.53
6001423300,Alameda ,94702,24.35,48.52
6085504803,Santa Clara,94089,24.34,48.51
6065044403,Riverside ,92561,24.30,48.49
6073010502,San Diego,91932,24.30,48.48
6037800327,Los Angeles,91301,24.30,48.47
6095250400,Solano ,94591,24.29,48.46
6059076201,Orange ,92865,24.28,48.44
6067009314,Sacramento ,95624,24.28,48.43
6013355107,Contra Costa,94513,24.28,48.42
6071010019,San Bernardino,92345,24.28,48.40
6037702201,Los Angeles,90405,24.27,48.39
6037900704,Los Angeles,93534,24.27,48.38
6037113303,Los Angeles,91311,24.27,48.37
6037124000,Los Angeles,91607,24.27,48.35
6085504506,Santa Clara,95035,24.26,48.34
6037143602,Los Angeles,91604,24.25,48.33
6059032022,Orange ,92692,24.25,48.32
6067005903,Sacramento ,95608,24.25,48.30
6111008302,Ventura ,93063,24.24,48.29
6013359102,Contra Costa,94564,24.24,48.28
6071008500,San Bernardino,92373,24.24,48.27
6037113232,Los Angeles,91304,24.24,48.25
6013360101,Contra Costa,94803,24.24,48.24
6023001101,Humboldt ,95521,24.24,48.23
6065050600,Riverside ,92562,24.24,48.22
6033001000,Lake ,95453,24.23,48.20
6041112100,Marin ,94901,24.23,48.19
6085504311,Santa Clara,95131,24.21,48.18
6075011300,San Francisco,94108,24.21,48.16
6037503802,Los Angeles,90638,24.20,48.15
6001405800,Alameda ,94606,24.20,48.14
6059099202,Orange ,92704,24.20,48.13
6073013102,San Diego,91911,24.20,48.11
6037124600,Los Angeles,91423,24.19,48.10
6115040303,Yuba ,95901,24.19,48.09
6037700502,Los Angeles,90069,24.19,48.08
6101050402,Sutter ,95991,24.18,48.06
6037920328,Los Angeles,91355,24.18,48.05
6073013309,San Diego,91911,24.17,48.04
6073015703,San Diego,92020,24.17,48.03
6001435800,Alameda ,94580,24.17,48.01
6071009911,San Bernardino,92392,24.17,48.00
6037137103,Los Angeles,91367,24.16,47.99
6029005700,Kern ,93524,24.16,47.98
6001437702,Alameda ,94544,24.16,47.96
6059088901,Orange ,92844,24.15,47.95
6021010200,Glenn ,95963,24.14,47.94
6001423400,Alameda ,94703,24.14,47.93
6111007700,Ventura ,93065,24.12,47.91
6067007903,Sacramento ,95608,24.11,47.90
6059110301,Orange ,90620,24.11,47.89
6037575002,Los Angeles,90804,24.10,47.87
6037609900,Los Angeles,90732,24.10,47.86
6065045224,Riverside ,92201,24.08,47.85
6037183104,Los Angeles,90042,24.07,47.84
6037143800,Los Angeles,91604,24.07,47.82
6059099411,Orange ,92647,24.07,47.81
6073020206,San Diego,92027,24.07,47.80
6037910404,Los Angeles,93550,24.06,47.79
6085504700,Santa Clara,94035,24.05,47.77
6095252314,Solano ,94533,24.04,47.76
6071010424,San Bernardino,92285,24.02,47.75
6073019002,San Diego,92028,24.02,47.74
6037400800,Los Angeles,91741,24.01,47.72
6085504504,Santa Clara,95035,24.01,47.71
6059011711,Orange ,92831,24.00,47.70
6081601502,San Mateo,94015,24.00,47.69
6095253204,Solano ,95688,24.00,47.67
6065050500,Riverside ,92563,24.00,47.66
6073019404,San Diego,92083,23.99,47.65
6001409900,Alameda ,94605,23.99,47.64
6037272302,Los Angeles,90066,23.98,47.62
6037401201,Los Angeles,91740,23.98,47.61
6085504101,Santa Clara,95127,23.98,47.60
6037702002,Los Angeles,90405,23.98,47.58
6037571504,Los Angeles,90807,23.97,47.57
6067009633,Sacramento ,95823,23.97,47.56
6073001800,San Diego,92116,23.95,47.55
6031000701,Kings ,93230,23.95,47.53
6037910706,Los Angeles,93543,23.94,47.52
6037920115,Los Angeles,91355,23.94,47.51
6075060502,San Francisco,94134,23.94,47.50
6071011500,San Bernardino,92305,23.93,47.48
6065043222,Riverside ,92592,23.93,47.47
6037920037,Los Angeles,91387,23.92,47.46
6107001501,Tulare ,93221,23.91,47.45
6071002016,San Bernardino,91730,23.91,47.43
6013303204,Contra Costa,94513,23.91,47.42
6087122500,Santa Cruz,95076,23.91,47.41
6075020800,San Francisco,94110,23.90,47.40
6053014800,Monterey ,93925,23.89,47.38
6073008360,San Diego,92126,23.89,47.37
6037920102,Los Angeles,91384,23.89,47.36
6073003201,San Diego,92139,23.88,47.35
6073021000,San Diego,92004,23.87,47.33
6097154201,Sonoma ,95425,23.86,47.32
6067004906,Sacramento ,95823,23.85,47.31
6071010409,San Bernardino,92277,23.85,47.29
6037920043,Los Angeles,91387,23.85,47.28
6045010400,Mendocino ,95437,23.84,47.27
6065044104,Riverside ,92220,23.84,47.26
6059110106,Orange ,90630,23.83,47.24
6085505303,Santa Clara,95050,23.83,47.23
6085503211,Santa Clara,95121,23.82,47.22
6037212502,Los Angeles,90005,23.82,47.21
6071009708,San Bernardino,92308,23.81,47.19
6037106111,Los Angeles,91342,23.81,47.18
6001405301,Alameda ,94606,23.80,47.17
6073016100,San Diego,92020,23.80,47.16
6029005401,Kern ,93555,23.80,47.14
6037501600,Los Angeles,90601,23.79,47.13
6037460302,Los Angeles,91001,23.79,47.12
6075012201,San Francisco,94109,23.78,47.11
6037275101,Los Angeles,90230,23.78,47.09
6113010310,Yolo ,95691,23.78,47.08
6073013000,San Diego,91910,23.78,47.07
6059062627,Orange ,92612,23.78,47.06
6037461501,Los Angeles,91104,23.78,47.04
6037278001,Los Angeles,90045,23.77,47.03
6073010200,San Diego,91932,23.76,47.02
6037405900,Los Angeles,91722,23.76,47.00
6065042711,Riverside ,92586,23.76,46.99
6059099603,Orange ,92647,23.74,46.98
6097151201,Sonoma ,94931,23.74,46.97
6065044602,Riverside ,92262,23.74,46.95
6085503336,Santa Clara,95121,23.73,46.94
6059075401,Orange ,92706,23.73,46.93
6021010300,Glenn ,95939,23.73,46.92
6037700200,Los Angeles,90046,23.73,46.90
6013303102,Contra Costa,94513,23.72,46.89
6037113213,Los Angeles,91311,23.72,46.88
6059063603,Orange ,92663,23.72,46.87
6073010003,San Diego,92154,23.72,46.85
6075022903,San Francisco,94110,23.70,46.84
6075020900,San Francisco,94110,23.68,46.83
6053001500,Monterey ,93901,23.67,46.82
6053011101,Monterey ,93924,23.66,46.80
6073014200,San Diego,91945,23.65,46.79
6085503506,Santa Clara,95122,23.65,46.78
6053014301,Monterey ,93908,23.64,46.77
6065049600,Riverside ,92591,23.64,46.75
6079010016,San Luis Obispo,93446,23.64,46.74
6097152702,Sonoma ,95403,23.63,46.73
6053000101,Monterey ,93906,23.63,46.71
6019005905,Fresno ,93657,23.63,46.70
6059088203,Orange ,92840,23.63,46.69
6059086801,Orange ,92801,23.62,46.68
6073002707,San Diego,92105,23.62,46.66
6065044606,Riverside ,92262,23.62,46.65
6021010100,Glenn ,95963,23.61,46.64
6085504507,Santa Clara,95035,23.61,46.63
6071010411,San Bernardino,92284,23.61,46.61
6095250300,Solano ,94591,23.61,46.60
6037575001,Los Angeles,90815,23.59,46.59
6037403901,Los Angeles,91740,23.59,46.58
6075022801,San Francisco,94110,23.59,46.56
6059011716,Orange ,92870,23.59,46.55
6083002211,Santa Barbara,93454,23.58,46.54
6059062612,Orange ,92612,23.58,46.53
6059001704,Orange ,92833,23.57,46.51
6013303203,Contra Costa,94513,23.56,46.50
6037503401,Los Angeles,90603,23.56,46.49
6067005204,Sacramento ,95826,23.55,46.47
6073010300,San Diego,91932,23.55,46.46
6001442700,Alameda ,94536,23.54,46.45
6061021003,Placer ,95678,23.54,46.44
6111005502,Ventura ,93010,23.54,46.42
6073009000,San Diego,92111,23.53,46.41
6073013702,San Diego,91977,23.53,46.40
6001420400,Alameda ,94710,23.52,46.39
6097153902,Sonoma ,95448,23.51,46.37
6073014902,San Diego,91942,23.51,46.36
6073012303,San Diego,91910,23.51,46.35
6059001301,Orange ,90631,23.50,46.34
6001436100,Alameda ,94580,23.50,46.32
6053000501,Monterey ,93905,23.49,46.31
6037571900,Los Angeles,90807,23.49,46.30
6001440336,Alameda ,94587,23.49,46.29
6029002804,Kern ,93309,23.48,46.27
6001432700,Alameda ,94577,23.47,46.26
6007001704,Butte ,95965,23.47,46.25
6113010302,Yolo ,95691,23.46,46.24
6073002708,San Diego,92115,23.45,46.22
6037186202,Los Angeles,90065,23.44,46.21
6029000907,Kern ,93306,23.44,46.20
6037189300,Los Angeles,90068,23.42,46.18
6037214901,Los Angeles,90048,23.42,46.17
6097152000,Sonoma ,95404,23.41,46.16
6075016802,San Francisco,94102,23.40,46.15
6095253205,Solano ,95688,23.40,46.13
6085512311,Santa Clara,95037,23.40,46.12
6001410000,Alameda ,94605,23.39,46.11
6013336202,Contra Costa,94520,23.39,46.10
6037503502,Los Angeles,90604,23.38,46.08
6001442900,Alameda ,94538,23.38,46.07
6071010417,San Bernardino,92256,23.37,46.06
6053000102,Monterey ,93906,23.37,46.05
6065044102,Riverside ,92220,23.36,46.03
6037128602,Los Angeles,91401,23.36,46.02
6059099413,Orange ,92648,23.35,46.01
6037109200,Los Angeles,91344,23.35,46.00
6075020200,San Francisco,94103,23.34,45.98
6101050401,Sutter ,95991,23.34,45.97
6055201003,Napa ,94558,23.34,45.96
6085506301,Santa Clara,95117,23.34,45.95
6001451506,Alameda ,94550,23.33,45.93
6037461100,Los Angeles,91001,23.32,45.92
6071009707,San Bernardino,92308,23.32,45.91
6001440335,Alameda ,94587,23.31,45.89
6037265304,Los Angeles,90024,23.31,45.88
6037403721,Los Angeles,91722,23.31,45.87
6037113237,Los Angeles,91311,23.31,45.86
6065045000,Riverside ,92234,23.30,45.84
6037570902,Los Angeles,90713,23.30,45.83
6065046405,Riverside ,92595,23.29,45.82
6059099905,Orange ,92683,23.29,45.81
6037406101,Los Angeles,91723,23.29,45.79
6037267404,Los Angeles,90025,23.27,45.78
6085504422,Santa Clara,95035,23.26,45.77
6005000500,Amador ,95642,23.26,45.76
6029000910,Kern ,93306,23.26,45.74
6065040703,Riverside ,92860,23.26,45.73
6059062626,Orange ,92612,23.25,45.72
6073018100,San Diego,92054,23.25,45.71
6073003204,San Diego,91902,23.24,45.69
6037403408,Los Angeles,91789,23.24,45.68
6075031201,San Francisco,94112,23.24,45.67
6111005403,Ventura ,93010,23.22,45.66
6073010010,San Diego,92154,23.22,45.64
6037408628,Los Angeles,91745,23.21,45.63
6037403802,Los Angeles,91724,23.21,45.62
6059063903,Orange ,92626,23.21,45.60
6075026100,San Francisco,94112,23.19,45.59
6073008509,San Diego,92111,23.17,45.58
6085505001,Santa Clara,95054,23.15,45.57
6095250103,Solano ,94591,23.15,45.55
6059042310,Orange ,92675,23.15,45.54
6037462202,Los Angeles,91101,23.15,45.53
6059001705,Orange ,92835,23.15,45.52
6037276000,Los Angeles,90045,23.15,45.50
6081611700,San Mateo,94025,23.14,45.49
6073018601,San Diego,92058,23.14,45.48
6095253404,Solano ,95620,23.14,45.47
6073002903,San Diego,92115,23.14,45.45
6037462301,Los Angeles,91106,23.14,45.44
6085506501,Santa Clara,95117,23.13,45.43
6037702901,Los Angeles,90292,23.12,45.42
6013307204,Contra Costa,94509,23.11,45.40
6111004000,Ventura ,93033,23.11,45.39
6037403702,Los Angeles,91724,23.08,45.38
6065043010,Riverside ,92530,23.08,45.37
6077004701,San Joaquin,95237,23.08,45.35
6059021915,Orange ,92807,23.07,45.34
6037554519,Los Angeles,90703,23.07,45.33
6107000100,Tulare ,93271,23.06,45.31
6061020806,Placer ,95678,23.05,45.30
6097152801,Sonoma ,95403,23.05,45.29
6067007701,Sacramento ,95608,23.04,45.28
6065042717,Riverside ,92587,23.04,45.26
6075015801,San Francisco,94115,23.04,45.25
6073003108,San Diego,91977,23.03,45.24
6065041807,Riverside ,92882,23.03,45.23
6111000400,Ventura ,93060,23.02,45.21
6065043239,Riverside ,92592,23.02,45.20
6073014500,San Diego,91941,23.00,45.19
6013304001,Contra Costa,94513,22.99,45.18
6053000300,Monterey ,93906,22.99,45.16
6059088904,Orange ,92683,22.99,45.15
6037408625,Los Angeles,91745,22.98,45.14
6059110110,Orange ,90630,22.97,45.13
6073020309,San Diego,92026,22.97,45.11
6095253108,Solano ,95687,22.96,45.10
6037462700,Los Angeles,91106,22.96,45.09
6111005004,Ventura ,93036,22.96,45.08
6097153006,Sonoma ,95401,22.95,45.06
6111007612,Ventura ,93021,22.95,45.05
6037300800,Los Angeles,91208,22.93,45.04
6065043271,Riverside ,92595,22.92,45.02
6007002200,Butte ,95969,22.92,45.01
6053000701,Monterey ,93905,22.91,45.00
6037216800,Los Angeles,90035,22.91,44.99
6085512043,Santa Clara,95111,22.91,44.97
6071011101,San Bernardino,92382,22.91,44.96
6065043314,Riverside ,92544,22.91,44.95
6037141101,Los Angeles,91423,22.90,44.94
6009000210,Calaveras ,95252,22.90,44.92
6073008507,San Diego,92117,22.90,44.91
6073020017,San Diego,92081,22.89,44.90
6059001504,Orange ,92821,22.89,44.89
6001443001,Alameda ,94538,22.88,44.87
6071010018,San Bernardino,92345,22.88,44.86
6037501700,Los Angeles,90605,22.88,44.85
6029000906,Kern ,93306,22.88,44.84
6037650401,Los Angeles,90503,22.86,44.82
6085503507,Santa Clara,95122,22.86,44.81
6001435900,Alameda ,94580,22.85,44.80
6071008710,San Bernardino,92399,22.85,44.78
6083002102,Santa Barbara,93454,22.85,44.77
6001444100,Alameda ,94560,22.84,44.76
6087110600,Santa Cruz,95076,22.84,44.75
6065043304,Riverside ,92544,22.83,44.73
6037192300,Los Angeles,90004,22.82,44.72
6037113322,Los Angeles,91311,22.81,44.71
6055200501,Napa ,94558,22.80,44.70
6081606100,San Mateo,94401,22.79,44.68
6073000900,San Diego,92104,22.79,44.67
6037900201,Los Angeles,93535,22.77,44.66
6073013310,San Diego,91913,22.77,44.65
6085509304,Santa Clara,94043,22.76,44.63
6019005513,Fresno ,93611,22.75,44.62
6059052502,Orange ,92780,22.75,44.61
6073016201,San Diego,92020,22.74,44.60
6095252903,Solano ,95688,22.74,44.58
6037311300,Los Angeles,91505,22.74,44.57
6037702700,Los Angeles,90230,22.74,44.56
6065043009,Riverside ,92530,22.74,44.55
6101050301,Sutter ,95991,22.73,44.53
6075012100,San Francisco,94102,22.73,44.52
6081610100,San Mateo,94063,22.71,44.51
6037403404,Los Angeles,91789,22.69,44.49
6073013908,San Diego,91977,22.68,44.48
6039000509,Madera ,93636,22.67,44.47
6037101110,Los Angeles,91042,22.67,44.46
6059088002,Orange ,92841,22.67,44.44
6037273902,Los Angeles,90291,22.67,44.43
6071010024,San Bernardino,92345,22.65,44.42
6111008202,Ventura ,93063,22.63,44.41
6059075507,Orange ,92780,22.63,44.39
6037571502,Los Angeles,90807,22.63,44.38
6037481713,Los Angeles,91754,22.63,44.37
6081600900,San Mateo,94015,22.62,44.36
6083002209,Santa Barbara,93454,22.58,44.34
6073019501,San Diego,92083,22.57,44.33
6037201302,Los Angeles,90042,22.57,44.32
6037700801,Los Angeles,90210,22.57,44.31
6071008706,San Bernardino,92399,22.56,44.29
6067005404,Sacramento ,95864,22.55,44.28
6085509108,Santa Clara,94043,22.54,44.27
6073010001,San Diego,92154,22.53,44.26
6073002803,San Diego,92115,22.53,44.24
6067008128,Sacramento ,95621,22.51,44.23
6019005605,Fresno ,93710,22.50,44.22
6083002703,Santa Barbara,93436,22.49,44.20
6071025000,San Bernardino,92310,22.49,44.19
6073009306,San Diego,92123,22.49,44.18
6001451401,Alameda ,94551,22.49,44.17
6083001102,Santa Barbara,93101,22.48,44.15
6037267901,Los Angeles,90067,22.48,44.14
6071002023,San Bernardino,91701,22.47,44.13
6037900505,Los Angeles,93535,22.47,44.12
6037103102,Los Angeles,91040,22.47,44.10
6069000600,San Benito,95023,22.47,44.09
6037276500,Los Angeles,90045,22.46,44.08
6037123902,Los Angeles,91607,22.46,44.07
6059075815,Orange ,92867,22.45,44.05
6045010700,Mendocino ,95490,22.45,44.04
6037214502,Los Angeles,90036,22.44,44.03
6037503701,Los Angeles,90604,22.44,44.02
6071010004,San Bernardino,92395,22.43,44.00
6109005201,Tuolumne ,95327,22.43,43.99
6075022901,San Francisco,94110,22.42,43.98
6037214501,Los Angeles,90036,22.41,43.97
6059099230,Orange ,92708,22.40,43.95
6073010106,San Diego,92154,22.40,43.94
6097150601,Sonoma ,94954,22.40,43.93
6007002602,Butte ,95966,22.39,43.91
6037135113,Los Angeles,91367,22.39,43.90
6065042214,Riverside ,92557,22.39,43.89
6001431200,Alameda ,94546,22.39,43.88
6073008600,San Diego,92111,22.39,43.86
6073015404,San Diego,92020,22.39,43.85
6073013401,San Diego,91910,22.39,43.84
6107002700,Tulare ,93265,22.38,43.83
6001422900,Alameda ,94704,22.38,43.81
6073018906,San Diego,92028,22.37,43.80
6053010605,Monterey ,93905,22.36,43.79
6065042003,Riverside ,92504,22.35,43.78
6019005509,Fresno ,93611,22.34,43.76
6007003502,Butte ,95948,22.34,43.75
6085502101,Santa Clara,95128,22.30,43.74
6073018904,San Diego,92028,22.30,43.73
6037702300,Los Angeles,90405,22.30,43.71
6037480400,Los Angeles,91801,22.30,43.70
6013313203,Contra Costa,94565,22.29,43.69
6065043227,Riverside ,92595,22.29,43.68
6073018400,San Diego,92054,22.29,43.66
6113010901,Yolo ,95695,22.28,43.65
6019005911,Fresno ,93619,22.28,43.64
6001440334,Alameda ,94587,22.28,43.62
6059032027,Orange ,92630,22.27,43.61
6111008401,Ventura ,93063,22.27,43.60
6077004800,San Joaquin,95236,22.26,43.59
6085512026,Santa Clara,95123,22.25,43.57
6097153103,Sonoma ,95407,22.24,43.56
6079010603,San Luis Obispo,93442,22.23,43.55
6089010400,Shasta ,96001,22.23,43.54
6085501300,Santa Clara,95112,22.23,43.52
6029005508,Kern ,93505,22.23,43.51
6095252610,Solano ,94533,22.23,43.50
6071000117,San Bernardino,91709,22.22,43.49
6059110111,Orange ,90630,22.22,43.47
6111000800,Ventura ,93060,22.22,43.46
6049000100,Modoc ,96101,22.22,43.45
6075012000,San Francisco,94109,22.21,43.44
6037275400,Los Angeles,90066,22.21,43.42
6111005202,Ventura ,93066,22.20,43.41
